Turb 2x10-1
RMS(ft/sec), Alt (kFeet)
3.1581861432221094, 0.6611591167646291
2.153466973309056, 1.7945711518426606
1.3806082505269497, 3.9669421227731103
0.028103555910776123, 7.461631327232818
Turb 10-1
RMS(ft/sec), Alt (kFeet)
4.201546576826446, 0.566709161992682
3.5832580548027706, 1.7945680073889945
3.274115080289258, 3.872492168001163
1.5351810242820312, 7.556081282004765
-0.010538994278831678, 14.828806410786356
Turb 10-2
RMS(ft/sec), Alt (kFeet)
6.558766581860698, 0.566709161992682
7.331627877639454, 3.7780390687755494
6.713339355615779, 7.367181372460871
4.510689551339958, 15.112159419555864
2.655826558265583, 25.123967825714253
0.3372478169226137, 35.135773087418976
-0.010538994278831678, 44.01416945849933
Turb 10-3
RMS(ft/sec), Alt (kFeet)
8.606846185378087, 0.566709161992682
9.495633845227342, 1.7945680073889945
10.538994278831678, 3.872492168001163
10.113922367251016, 7.367181372460871
7.949913826666479, 15.112159419555864
6.558766581860698, 25.31286773525815
4.974405299608552, 34.946873177875084
4.162902740138513, 45.05312839435175
2.6944703949535156, 54.876033746512576
-0.010538994278831678, 64.79338905344535
Turb 10-4
RMS(ft/sec), Alt (kFeet)
11.775568749882378, 0.566709161992682
12.973501957241796, 1.8890211066146079
15.987654320987655, 3.7780390687755494
15.060222824450467, 7.650534381230378
11.582354712436013, 15.017712609237583
8.065842763733627, 34.852420078649466
8.220415537488709, 44.58087547603835
7.911272562975196, 54.876033746512576
4.974405299608552, 64.88784058044413
3.3514001806684734, 74.23848829761106
2.114825709617773, 79.90554925911464
Turb 10-5
RMS(ft/sec), Alt (kFeet)
15.562582409406994, 0.4722560627670685
17.726588376994883, 1.8890211066146079
22.982031808707845, 3.872492168001163
23.56167649404359, 7.461628182779152
20.04516711833785, 24.935067916170357
15.949010484299722, 35.135773087418976
15.0988666611384, 45.05312839435175
12.200643234459688, 54.49823078297113
7.872628726287263, 64.98229053521608
6.172338506967969, 74.99409736914764
5.051690399987767, 79.90554925911464
Turb 10-6
RMS(ft/sec), Alt (kFeet)
18.731304973911286, 0.566709161992682
21.436314363143634, 1.8890211066146079
28.353409323481255, 3.872492168001163
30.169625906871048, 7.556081282004765
30.633341655139642, 15.112159419555864
30.981128466341087, 25.02951472648864
25.223328022668248, 34.852420078649466
23.059319482083712, 45.05312839435175
17.41744540248137, 55.159386755282085
10.616279379210892, 64.98229053521608
7.254340204263588, 79.90554925911464
